GeneId.Ensembl;PANC.1;PANC.2;SCR.1;SCR.2;SH.1;SH.2;mock.1;mock.2;mrp4.1;mrp4.2;Xmock.1;Xmock.2;Xmock.3;Xmrp4.1;Xmrp4.2;Xmrp4.3;GeneSymbol
ENSG00000086015.23;2747;3192;2329;2915;2870;2382;760;1439;998;1073;542;454;758;831;597;718;MAST2
ENSG00000117461.15;812;923;273;448;493;460;524;495;540;651;445;538;664;705;331;524;PIK3R3
ENSG00000278139.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P3R3URF-PIK3R3
ENSG00000227857.2;5;11;5;1;7;3;4;6;0;0;5;13;7;0;0;1;LOC101929626
ENSG00000117472.10;176;168;40;53;84;119;2;1;1;1;9;0;0;0;0;0;TSPAN1
ENSG00000250719.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P3R3URF
ENSG00000085998.15;4566;4504;2448;3270;3103;3246;1348;1671;1506;1562;1017;1204;1359;1670;1220;1430;POMGNT1
ENSG00000171357.6;2;5;3;0;6;3;17;21;13;16;8;44;29;3;15;29;LURAP1
ENSG00000085999.13;392;511;268;422;397;299;396;748;516;507;133;83;174;393;180;309;RAD54L
ENSG00000132128.18;2044;2093;841;1092;1165;1101;1707;1419;1629;1899;1060;752;1329;1565;866;1552;LRRC41
ENSG00000173660.12;8297;6986;3991;4660;3363;4594;6511;4304;5304;5463;10728;11242;12943;12348;9541;8531;UQCRH
ENSG00000117481.11;542;582;282;407;353;346;588;622;565;598;326;254;578;543;382;438;NSUN4
ENSG00000117480.16;146;160;63;22;55;54;44;55;39;34;20;28;77;97;31;43;FAAH
ENSG00000224863.3;0;0;0;0;0;0;1;2;1;3;10;0;0;2;0;0;LINC01398
ENSG00000197587.11;9;3;6;2;1;1;391;568;185;230;183;219;328;226;146;170;DMBX1
ENSG00000282881.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TMEM275
ENSG00000269956.2;4;5;0;0;1;2;3;4;7;3;0;0;2;0;0;0;MKNK1-AS1
ENSG00000162456.10;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;KNCN
ENSG00000079277.22;652;652;281;351;312;295;526;561;456;547;287;287;451;452;337;389;MKNK1
ENSG00000142961.16;218;278;61;34;53;58;84;95;13;29;65;71;108;70;67;40;MOB3C
ENSG00000123472.12;1243;1397;627;720;674;875;2706;2208;3223;3809;1831;1790;2154;3311;2110;2380;ATPAF1
ENSG00000233647.2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;NENFP1
ENSG00000186118.9;1;0;0;0;1;0;0;1;0;2;0;0;4;0;0;0;TEX38
ENSG00000228237.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EFCAB14-AS1
ENSG00000159658.15;2516;3533;1171;1457;1488;1399;785;884;673;911;355;400;624;556;351;461;EFCAB14
ENSG00000142973.15;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;CYP4B1
ENSG00000154198.14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4Z2P
ENSG00000238145.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TUBAP8
ENSG00000187048.14;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4A11
ENSG00000261196.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4A43P
ENSG00000261593.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4A27P
ENSG00000261290.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4A44P
ENSG00000186377.8;53;95;0;0;1;0;4;7;39;43;17;5;6;0;2;8;CYP4X1
ENSG00000186160.5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CYP4Z1
ENSG00000225154.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TUBAP9
ENSG00000162365.13;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;CYP4A22
ENSG00000225514.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND1P34
ENSG00000224805.2;1;1;2;1;1;0;9;13;8;2;20;7;22;15;27;16;LINC00853
ENSG00000162366.8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PDZK1IP1
ENSG00000162367.12;1;3;2;0;0;2;0;0;6;11;0;2;1;22;16;25;TAL1
ENSG00000123473.17;1421;1975;917;1185;866;896;965;1099;737;1058;336;304;475;589;439;388;STIL
ENSG00000162368.14;2608;3008;1347;2021;1392;1684;1338;1302;1363;1730;1790;1814;2111;2023;1663;1389;CMPK1
ENSG00000186790.6;13;9;1;9;0;1;0;9;6;5;0;0;2;22;0;4;FOXE3
ENSG00000237424.1;54;44;25;50;34;31;131;194;156;132;201;107;201;256;103;142;FOXD2-AS1
ENSG00000186564.6;65;70;18;42;38;23;196;314;142;158;215;182;191;183;174;182;FOXD2
ENSG00000229554.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL21P24
ENSG00000227883.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ATP6V0E1P4
ENSG00000227947.2;0;0;0;0;0;0;1;3;2;2;2;3;4;0;2;3;LINC01738
ENSG00000269113.4;0;0;0;0;0;0;51;104;52;54;49;36;45;69;28;63;TRABD2B
ENSG00000117834.13;1;5;2;1;0;0;1;1;0;5;0;0;0;0;0;2;SLC5A9
ENSG00000132122.12;206;289;96;132;86;84;97;155;75;97;143;118;150;102;70;119;SPATA6
ENSG00000224986.2;5;2;1;3;0;0;9;2;0;0;1;0;0;0;0;0;PPP1R8P1
ENSG00000206700.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-723P
ENSG00000223175.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;RNU4-61P
ENSG00000232514.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL21P25
ENSG00000186094.18;0;2;1;0;1;0;6;4;0;0;0;1;0;7;0;4;AGBL4
ENSG00000162373.13;1;0;0;1;0;0;42;23;18;42;136;95;126;64;39;73;BEND5
ENSG00000230114.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGBL4-AS1
ENSG00000225623.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGBL4-IT1
ENSG00000233595.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND2P29
ENSG00000162374.18;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ELAVL4
ENSG00000284696.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02808
ENSG00000234080.3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;RPS2P11
ENSG00000142700.12;0;2;1;0;0;1;115;159;28;28;52;96;120;63;105;35;DMRTA2
ENSG00000284700.2;0;0;0;0;0;0;1;4;3;0;0;0;0;0;5;0;LOC105378714
ENSG00000185104.21;2505;2267;1440;1969;1398;1746;1665;2035;1830;2095;856;796;1027;1669;1147;1251;FAF1
ENSG00000207194.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1026P
ENSG00000123080.12;3238;3225;2186;2281;2213;1908;2000;1494;2035;2044;1430;1382;1876;2080;1141;1861;CDKN2C
ENSG00000265538.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4421
ENSG00000275816.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6500
ENSG00000204006.11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;C1orf185
ENSG00000203356.2;2;2;0;1;0;0;0;4;5;1;0;0;0;4;0;0;LINC01562
ENSG00000123091.5;2355;2743;1177;1602;1364;1540;1386;1542;1168;1518;1123;1215;1548;1293;699;902;RNF11
ENSG00000233406.5;0;1;0;2;1;0;7;0;2;0;7;5;32;23;3;0;RPS2P8
ENSG00000085831.16;86;179;20;10;10;4;332;425;133;215;282;277;356;221;170;224;TTC39A
ENSG00000261664.5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TTC39A-AS1
ENSG00000085832.17;1115;1336;480;543;461;523;940;1161;834;1224;831;866;1203;970;745;703;EPS15
ENSG00000206595.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-877P
ENSG00000252032.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1281P
ENSG00000117859.19;2225;2836;1190;1388;1109;1220;1501;1547;1515;1781;1393;1106;1408;1362;770;1050;OSBPL9
ENSG00000236973.2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;GAPDHP51
ENSG00000232846.1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SLC25A6P3
ENSG00000078618.23;4787;5558;2236;2882;2151;2528;2267;2693;2841;3271;2177;2088;2412;2377;2021;1973;NRDC
ENSG00000266993.3;5;8;0;1;0;0;2;8;1;7;0;0;0;4;0;0;LOC105378721
ENSG00000283899.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR761
ENSG00000169213.7;130;175;172;184;247;281;381;723;172;240;106;110;146;216;99;134;RAB3B
ENSG00000200839.1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;RNA5SP48
ENSG00000264613.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL290P
ENSG00000117862.13;190;174;200;224;193;140;47;140;102;159;12;0;27;43;27;34;TXNDC12
ENSG00000198841.4;132;99;37;68;55;98;128;111;117;116;86;129;190;224;138;103;KTI12
ENSG00000228369.2;1;0;1;2;0;1;0;0;1;1;4;3;0;0;0;1;TXNDC12-AS1
ENSG00000134717.18;2104;1987;1345;1495;1069;1611;1608;1378;1554;1689;1488;1485;1868;1786;1361;1300;BTF3L4
ENSG00000157077.16;391;634;186;295;259;284;327;491;304;418;162;167;247;270;137;171;ZFYVE9
ENSG00000241745.3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;RN7SL788P
ENSG00000224255.2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;PDCL3P6
ENSG00000236004.2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL9P12
ENSG00000154222.15;1504;1567;632;1051;804;744;857;818;897;992;346;292;513;693;440;497;CC2D1B
ENSG00000085840.13;768;932;466;722;521;610;1255;1193;1174;1330;329;391;508;1028;737;659;ORC1
ENSG00000134748.13;1244;1245;623;916;623;821;2336;1866;2625;2703;1554;1592;1954;2528;1786;1823;PRPF38A
ENSG00000134744.14;972;1867;484;651;583;516;832;1101;777;1049;295;319;573;601;470;560;TUT4
ENSG00000236290.1;0;0;1;0;0;0;0;0;1;0;0;0;9;0;0;1;EEF1GP7
ENSG00000116157.6;86;144;28;12;13;19;0;0;0;0;0;0;5;0;0;1;GPX7
ENSG00000182183.15;10;4;0;2;0;1;0;1;0;1;0;0;0;0;0;0;SHISAL2A
ENSG00000162377.6;1447;1861;627;974;800;822;1043;1103;1167;1312;805;716;1035;1247;792;945;COA7
ENSG00000239640.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL62P
ENSG00000162378.13;797;1138;361;424;491;532;711;904;741;915;1007;1025;1246;956;726;736;ZYG11B
ENSG00000252018.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU2-30P
ENSG00000228929.1;8;5;9;4;7;12;7;4;8;5;6;9;17;23;4;10;RPS13P2
ENSG00000206627.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;RNU6-969P
ENSG00000203995.10;12;11;6;4;1;0;255;378;251;276;297;284;418;212;265;172;ZYG11A
ENSG00000121310.17;693;742;277;237;243;229;159;352;213;258;58;41;113;161;114;131;ECHDC2
ENSG00000231866.2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;LOC100652967
ENSG00000116171.19;1707;2405;735;668;747;713;1709;1532;1429;1709;2287;2294;2658;1955;1506;1614;SCP2
ENSG00000174348.14;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PODN
ENSG00000162383.13;18;10;6;1;1;0;0;0;3;1;0;0;0;0;0;0;SLC1A7
ENSG00000157184.7;226;276;115;123;141;113;287;362;302;383;89;78;111;194;101;157;CPT2
ENSG00000162384.14;1036;955;632;742;563;611;684;555;580;573;765;486;971;1368;1153;1089;CZIB
ENSG00000162385.11;934;960;545;712;505;684;1285;802;1311;1296;1328;1508;1657;1562;1407;1173;MAGOH
ENSG00000226754.2;14;16;6;11;6;4;4;14;7;11;12;1;1;0;8;3;MAGOH-DT
ENSG00000157193.18;1076;2088;407;1092;939;708;229;364;194;254;94;76;135;170;144;152;LRP8
ENSG00000225675.2;2;3;1;0;0;1;2;1;0;3;0;0;0;0;0;0;LRP8-DT
ENSG00000236253.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLC25A3P1
ENSG00000143006.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DMRTB1
ENSG00000174332.6;443;365;212;528;804;529;75;110;46;64;30;14;17;47;26;17;GLIS1
ENSG00000239007.1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;RNU7-95P
ENSG00000058804.12;2650;2748;1897;2184;2085;2554;2077;2155;2379;2719;1445;1636;2073;2193;1411;1633;NDC1
ENSG00000229687.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL37P7
ENSG00000058799.15;783;679;340;210;235;332;448;325;458;472;394;342;434;475;303;391;YIPF1
ENSG00000211452.12;2;6;1;1;2;1;2;10;2;3;5;0;2;11;0;1;DIO1
ENSG00000081870.12;911;763;376;423;352;426;813;504;645;937;887;863;855;1026;849;815;HSPB11
ENSG00000116212.15;1486;1337;884;859;782;874;1215;1121;1024;1217;612;728;920;987;744;771;LRRC42
ENSG00000219102.3;22;16;20;28;18;20;4;3;1;2;3;0;8;0;0;0;HNRNPA3P12
ENSG00000203985.11;12;19;1;0;1;0;0;0;0;0;0;0;0;0;0;0;LDLRAD1
ENSG00000116209.12;3543;3428;1218;1425;1276;1382;2224;2100;2251;2373;2050;1890;2324;2327;1531;2076;TMEM59
ENSG00000116205.14;416;471;184;236;218;186;775;1035;799;947;456;304;548;778;547;514;TCEANC2
ENSG00000283749.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4781
ENSG00000157211.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDCP2
ENSG00000215883.11;233;316;139;192;140;109;467;597;566;661;133;116;201;346;120;221;CYB5RL
ENSG00000116221.15;4454;3752;2423;3197;2381;2818;7312;5930;7220;7261;4532;4138;5778;10004;7603;7634;MRPL37
ENSG00000157216.16;923;861;126;90;96;78;2039;2374;2500;2645;1188;1067;1634;2245;1365;1916;SSBP3
ENSG00000198711.5;4;7;0;0;1;0;9;14;12;8;0;2;5;0;0;5;SSBP3-AS1
ENSG00000162390.18;40;42;14;12;2;4;38;77;22;20;11;17;16;25;11;25;ACOT11
ENSG00000162391.12;2;1;0;0;1;1;7;9;6;0;1;5;7;4;0;2;FAM151A
ENSG00000184313.20;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;3;MROH7
ENSG00000271723.5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;MROH7-TTC4
ENSG00000243725.7;17;22;18;28;19;13;25;13;35;28;17;31;30;21;35;14;TTC4
ENSG00000162396.6;193;216;79;119;105;61;330;381;357;342;207;131;240;416;211;242;PARS2
ENSG00000006555.11;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;TTC22
ENSG00000162398.12;0;0;1;1;2;0;0;0;0;0;0;0;0;0;3;3;LEXM
ENSG00000116133.13;6480;6905;5975;3762;5023;5731;4614;5125;6443;6151;3978;3213;4625;5300;3449;4548;DHCR24
ENSG00000284601.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;LOC105378736
ENSG00000143001.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;TMEM61
ENSG00000162399.9;0;1;0;0;0;0;0;3;0;0;7;4;0;0;0;10;BSND
ENSG00000169174.11;3;1;0;0;0;0;0;2;0;0;0;6;0;0;0;3;PCSK9
ENSG00000162402.14;2283;3639;1197;1803;1497;1292;1294;1652;1326;1673;1394;1368;1629;1380;1165;1053;USP24
ENSG00000231090.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4422HG
ENSG00000265822.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4422
ENSG00000231900.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GOT2P1
ENSG00000232198.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTCO2P34
ENSG00000252162.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-830P
ENSG00000233079.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01755
ENSG00000230250.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01753
ENSG00000227104.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PIGQP1
ENSG00000229871.1;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;RPSAP20
ENSG00000223956.4;1;4;0;0;0;0;0;0;3;1;11;0;2;0;7;0;LINC01767
ENSG00000162407.9;501;706;44;51;34;57;227;240;283;337;178;163;180;190;104;162;PLPP3
ENSG00000236776.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL21P23
ENSG00000224980.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL23AP85
ENSG00000162409.12;794;1215;183;240;212;207;699;841;756;998;668;784;1097;656;593;473;PRKAA2
ENSG00000187889.13;0;3;0;0;1;0;2;0;1;3;0;0;0;10;3;0;FYB2
ENSG00000157131.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C8A
ENSG00000021852.13;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;C8B
ENSG00000173406.16;1;0;0;0;1;0;12;38;40;21;5;0;2;0;0;7;DAB1
ENSG00000226759.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DAB1-AS1
ENSG00000229887.4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;HNRNPA1P6
ENSG00000162600.12;263;363;107;194;129;151;269;255;270;317;134;227;244;236;159;179;OMA1
ENSG00000264128.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL713P
ENSG00000184292.7;1;0;0;1;0;0;2;0;0;3;0;0;1;0;0;0;TACSTD2
ENSG00000185839.3;5;4;8;6;5;9;3;5;10;8;2;5;0;6;3;3;AK2P1
ENSG00000162601.11;451;786;226;498;341;260;818;963;781;1080;600;848;1175;923;777;500;MYSM1
ENSG00000177606.8;1533;1265;1314;3677;4719;4589;2947;6821;6054;6289;5369;5230;8124;9779;6246;6808;JUN
ENSG00000232453.7;50;39;15;25;22;19;6;2;5;4;9;15;6;0;2;5;LINC02777
ENSG00000224609.8;9;19;9;15;8;23;28;8;16;13;23;14;43;24;20;13;HSD52
ENSG00000172456.18;299;326;121;164;133;165;144;133;88;109;113;70;154;119;57;78;FGGY
ENSG00000266150.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4711
ENSG00000134709.13;4;9;4;0;1;1;737;973;618;895;859;863;1228;691;471;467;HOOK1
ENSG00000134716.11;3;7;0;0;1;2;89;78;52;71;80;65;96;16;8;21;CYP2J2
ENSG00000265535.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL475P
ENSG00000162598.13;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;C1orf87
ENSG00000226476.7;0;0;0;0;0;0;3;6;3;0;1;8;10;0;0;3;LINC01748
ENSG00000231252.4;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;LOC101926964
ENSG00000162599.17;376;426;139;343;135;163;374;402;490;739;735;737;834;756;571;587;NFIA
ENSG00000237928.6;0;0;0;1;0;0;1;0;3;2;1;7;5;0;0;2;NFIA-AS2
ENSG00000237853.6;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;NFIA-AS1
ENSG00000162604.12;504;530;248;350;213;267;737;579;520;591;586;532;830;662;436;484;TM2D1
ENSG00000132849.22;299;481;128;126;119;151;523;772;403;476;519;442;706;521;404;507;PATJ
ENSG00000200575.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;RNU6-414P
ENSG00000212360.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1177P
ENSG00000242860.3;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;0;RN7SL180P
ENSG00000263908.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3116-1
ENSG00000283690.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3116-2
ENSG00000234088.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPS15AP7
ENSG00000240563.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;L1TD1
ENSG00000132854.19;1;1;0;1;0;0;2;9;3;0;0;0;15;0;0;4;KANK4
ENSG00000201153.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-371P
ENSG00000162607.13;1990;2280;1062;1409;1097;1415;2881;3389;3371;4099;2834;3485;4554;4120;3067;3378;USP1
ENSG00000116641.18;1001;1450;571;730;588;593;1367;1657;1438;1735;1109;1301;1566;1292;850;963;DOCK7
ENSG00000132855.5;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;1;ANGPTL3
ENSG00000235545.1;0;4;2;1;0;2;2;4;0;6;0;0;4;7;6;0;DOCK7-DT
ENSG00000125703.15;241;288;110;151;130;152;639;759;705;867;788;827;1079;835;656;623;ATG4C
ENSG00000229537.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01739
ENSG00000224209.8;11;10;7;11;7;12;4;7;3;4;10;2;10;15;8;7;LINC00466
ENSG00000252259.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP49
ENSG00000223683.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPSAP65
ENSG00000230798.6;70;77;64;54;48;57;193;280;68;80;300;220;381;176;136;235;FOXD3-AS1
ENSG00000187140.6;17;20;15;19;19;10;185;293;92;123;182;154;232;184;115;65;FOXD3
ENSG00000275836.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MIR6068
ENSG00000236674.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;LOC441887
ENSG00000088035.18;677;735;292;483;331;379;986;771;840;914;1034;1140;1175;1144;504;735;ALG6
ENSG00000142856.17;674;722;447;519;444;511;1221;956;1206;1397;1943;2084;2089;2130;1529;1320;ITGB3BP
ENSG00000286429.1;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;1;LOC102724319
ENSG00000203965.13;152;260;64;115;90;106;243;252;235;339;279;234;233;265;210;153;EFCAB7
ENSG00000264271.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL488P
ENSG00000251720.1;0;0;0;0;0;0;10;5;13;9;8;3;17;0;6;2;RNU7-123P
ENSG00000079739.17;2579;2687;1104;1362;1442;1640;2534;2930;1760;2182;1799;1711;2212;2676;1810;2783;PGM1
ENSG00000244256.3;2;5;2;4;1;3;1;6;4;2;4;13;3;2;0;0;RN7SL130P
ENSG00000185483.13;261;451;40;173;143;124;90;198;179;198;48;48;124;81;79;59;ROR1
ENSG00000177452.7;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;RPL19P3
ENSG00000207190.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-809P
ENSG00000223949.8;1;0;0;0;0;0;0;0;1;1;9;6;1;0;15;3;ROR1-AS1
ENSG00000177414.14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;UBE2U
ENSG00000158966.16;886;1291;384;536;276;246;587;809;667;795;405;620;669;460;400;484;CACHD1
ENSG00000264470.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4794
ENSG00000162437.14;435;536;231;265;213;185;1056;1070;1078;1247;1058;1217;1340;1166;808;813;RAVER2
ENSG00000162434.13;3396;4868;1485;2222;1455;1580;2049;2320;1875;2348;1201;1577;1511;1396;801;1164;JAK1
ENSG00000226891.9;1;0;0;0;0;0;6;6;7;8;0;3;8;3;20;5;LINC01359
ENSG00000212257.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;RNU6-1176P
ENSG00000265996.1;0;0;0;0;0;0;4;2;0;3;5;0;5;0;3;0;MIR3671
ENSG00000199135.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR101-1
ENSG00000162433.15;107;93;44;9;13;11;1591;1748;1411;1569;2180;2239;2529;2217;1452;1628;AK4
ENSG00000116675.16;56;77;9;7;11;5;388;509;447;551;191;147;210;305;158;159;DNAJC6
ENSG00000234144.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COX6CP13
ENSG00000222624.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU2-15P
ENSG00000213625.9;1384;1672;688;817;775;923;947;852;726;999;616;590;824;753;457;671;LEPROT
ENSG00000116678.20;117;179;30;41;26;15;201;295;220;245;133;138;143;117;58;73;LEPR
ENSG00000239319.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL854P
ENSG00000184588.18;29;37;301;296;199;219;22;38;55;53;8;28;19;28;5;9;PDE4B
ENSG00000227466.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PDE4B-AS1
ENSG00000223152.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU4-88P
ENSG00000118473.23;53;68;125;132;59;84;2;3;3;6;0;0;1;0;5;0;SGIP1
ENSG00000264720.3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;MIR3117
ENSG00000152760.10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;DYNLT5
ENSG00000172410.5;0;0;0;0;0;0;2;0;0;3;0;0;5;0;0;0;INSL5
ENSG00000152763.17;87;111;26;32;65;55;33;41;50;46;30;47;66;38;83;27;DNAI4
ENSG00000198160.15;882;1088;462;660;626;630;1120;1023;933;1268;1130;1267;1678;1340;865;982;MIER1
ENSG00000116704.8;456;497;216;221;221;232;532;516;585;722;343;420;417;634;300;424;SLC35D1
ENSG00000203963.12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C1orf141
ENSG00000162594.16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;IL23R
ENSG00000253074.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-586P
ENSG00000252116.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU4ATAC4P
ENSG00000228523.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;DNAJB6P4
ENSG00000081985.13;3;9;2;8;7;2;17;32;23;14;4;18;16;12;16;21;IL12RB2
ENSG00000142864.15;11500;11914;5724;9058;6277;7246;21098;21693;25572;27472;21767;20391;26743;30929;22458;23211;SERBP1
ENSG00000223263.1;1;1;0;2;2;0;2;4;2;7;0;0;0;0;1;0;RNU6-387P
ENSG00000207504.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1031P
ENSG00000242482.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL392P
ENSG00000232048.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HNRNPCP9
ENSG00000116717.13;416;572;123;261;194;300;834;1157;850;745;840;781;1252;1474;870;1105;GADD45A
